text,hashtags
"RT @Bill_Maxwell_: Trump meme party:

Follow some others who:
Like
RETWEET
Comment
&amp;
MEME


#ImpeachAndRemoveTrump 
#FatR…",WarOnThanksgiving
RT @NaniEight: @rudyamber @dbongino Can't believe the lying #Racist schittbag #Pocahontas had audacity to enter the race🤬 Almost as bad as…,WarOnThanksgiving
RT @awae_shirbert1: WE COULD HAVE A WHOLE OTHER SEASON WITH PRECIOUS MATTHEW STILL ALIVE #renewannewithane  https://t.co/ozh1Yl…,awaeseason4
#renewannewithane  🔥🔥🔥🔥🔥,awaeseason4
RT @kvrinx_: #renewannewithane  https://t.co/3YwaESck2T,awaeseason4
 #renewannewithane,awaeseason4
If they don’t renew #renewannewithane  https://t.co/mt2Je9DEQx,awaeseason4
RT @imaginekastle: SO LETS GET THAT FIVE LETS FUCKING GET THAT RENEW OR THAT SAVE #renewannewithane ,awaeseason4
RT @be11acarv: #renewannewithane #SaveAnneWithAnE #AWAENeedsMoreSeasons https://t.co/URmiVuUalm,WarOnThanksgiving
petition to get more of them #renewannewithane ,awaeseason4
"RT @penelopefeath: eu dps de acordar todo dia vindo correndo pro twitter xingar netflix e militar sobre awae
 https://t.co/KGe6…",awaeseason4
RT @duartesthrone: girls can do anything a boy can do and more!  https://t.co/ZMizZaC6oE,awaeseason4
Honestly how many more reasons do ya’ll need to give us our show back #renewannewithane #SaveAnneWithAnE… https://t.co/fWJ9MFqPQw,WarOnThanksgiving
Study break! hi I'm back #renewannewithane ,awaeseason4
WE ALSO WANT TO SEE OUR POPCORN MEME QUEEN AGAIN #AwaEseason4 #RenewAnneWithanE https://t.co/2dvxuhjuSL,WarOnThanksgiving
#awaeseaon4 #SaveAnneWithAnE  #renewannewithane,WarOnThanksgiving
@annesgilberts 🖋🖋🖋  #renewannewithane,awaeseason4
"RT @abelunsolved: HEY thought I would point out Anne with an E is on the very main page of gem right know #RenewAnneWithAnE
#AWAESeason4 ht…",WarOnThanksgiving
"RT @Awaestan2: We literally had to yell at the instagram account to promote the show before they did, im not surprised  https:/…",awaeseason4
the clownery #renewannewithane ,awaeseason4
RT @AltHomelandSec: This is why we celebrate Lord Gobble. The real . https://t.co/Jmw2G8LErI,WarOnThanksgiving
 I'm sure there will be some https://t.co/LZVqO12ePn,WarOnThanksgiving
RT @y2stump:  It was only a matter of time before they fought back https://t.co/CrKHH1aVlD,WarOnThanksgiving
Totally unfair 😔 #renewannewithane #awaeseason,WarOnThanksgiving
RT @santiagomayer_: Should I keep going?  https://t.co/RjpcBd0cUp,WarOnThanksgiving
"RT @taylorargexist: -i don't understand, what's holding you back?

-just...one thing

#renewannewithane  https://t.co/QcxsFRndzs",awaeseason4
@stydiut  #renewannewithane @netflix @cbc @amazon @poptv @primevideo,awaeseason4
we still have hope ! We can save our show #reneweannewithane  @CBC @netflix,awaeseason4
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
@abelunsolved @CBC @AmybethMcnulty @AnneTheSeries #Awaeseason4 #renewannewithane,WarOnThanksgiving
RT @yaxxmin0: Eu chegando pra subir as hashtags  https://t.co/WxZCKOMJto,awaeseason4
Let’s go! #renewannewithane ,awaeseason4
signed #renewannewithane ,awaeseason4
RT @wandximof: pq ngm está falando o quão perfeito é esse vestido azul anne com cabelo cacheado tudo pra mim  https://t.co/HkJW…,awaeseason4
"@TruthSalvo @TheRickWilson #Trumpkakke
Will make my  if we can make #Trumpkakke trend!",WarOnThanksgiving
"RT @SizzleBeauty: My Darling George,

Stay safe at the  -Full Stop

Granny says, ""Howdy!""

The #Resisters will #AbolishIC…",WarOnThanksgiving
@b4bby_ @MariaOli0202 @isorbela ,awaeseason4
"Me too help
#AWAESeason4
#renewannewithane",WarOnThanksgiving
#AWAESEASON4 #RenewAnneWithAnE @netflix @AmybethMcnulty @YoWalleyB @CBC @Netflixhelps THIS IS NOT A GAME MICHAEL!… https://t.co/rsfSZypU6r,WarOnThanksgiving
JUŻ PRAWIE 450K #AWAESEASON4 #RENEWANNEWITHANE,WarOnThanksgiving
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
RT @someoneawesomeo: Hadi aq bunaldığmm ,awaeseason4
Who knew green bean casserole was such a divisive subject.  #Thanksgiving,WarOnThanksgiving
"@realborba ASSISTE 

",awaeseason4
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
 @netflix @CBC,awaeseason4
"We need to change up the hashtags each day to keep trending 

#renewannewithane ",awaeseason4
"RT @CaliDeplorable:  cuz the left wants to destroy everything good like #God 
Our traditions &amp; culture 

No way Libs! Tak…",WarOnThanksgiving
"RT @grantstern: If there's a , I'll take Lt. Col. Vindman on my side or Admiral McRaven.

Trump can stick with Secretary…",WarOnThanksgiving
@blythebriens #Awaeseason4  #renewannewithane,WarOnThanksgiving
"RT @awaekingdom: Qual o animal favorito de vocês?? 

Usem a tag  https://t.co/ByHy0AVOyj",awaeseason4
RT @jswilliams1962: When you see there’s people who think there’s a  https://t.co/Yx6JH9a136,WarOnThanksgiving
@AWAEGRUPO U ,awaeseason4
"RT @bIythemcu: dear anne,
i’m not engaged, nor will i be. haha... unless?

— gilbert blythe

 #renewannewithane",awaeseason4
#AwaEseason4 #RenewAnneWithanE https://t.co/Ir3uKogshV,WarOnThanksgiving
"#renewannewithane 
",awaeseason4
RT @bIythesanne: HER SMILE!!!!!! IM GONNA LOSE IT #renewannewithane  https://t.co/UzmCHOyWUH,awaeseason4
RT @kvrinx_: mujeres poderosas ❤ #renewannewithane  https://t.co/XruMISBrNU,awaeseason4
LWTS GOOOOOO #RenewAnneWithAE #AWAESeason4,WarOnThanksgiving
CORAZ BLIŻEJ PÓŁ MILIONA #AWAESEASON4 #RENEWANNEWITHANE,WarOnThanksgiving
My hand is fucking cramping but I refuse to stop #renewannewithane ,awaeseason4
RT @santiagomayer_: Should I keep going?  https://t.co/RjpcBd0cUp,WarOnThanksgiving
@tragicalromqnce COLE BBY 🥺♥️ #renewannewithane ,awaeseason4
RT @SpoilersAwae: WE ALSO WANT TO SEE OUR POPCORN MEME QUEEN AGAIN #AwaEseason4 #RenewAnneWithanE https://t.co/2dvxuhjuSL,WarOnThanksgiving
RT @AnaRodr10080419: Apoio  https://t.co/zgJSx33Wpd,awaeseason4
"RT @oybay: @ElieNYC Simply wait for everyone to take their first bite and say ""so who are you going to vote for?""

 https…",WarOnThanksgiving
Ese vestuario 💚#renewannewithane ,awaeseason4
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
RT @mery95m2: #AWAENeedsMoreSeasons #awaes4 #renewannewithane #SaveAnneWithAnnE @CBC @netflix https://t.co/ky98fq2isc,WarOnThanksgiving
WE CAN DO THIS #RenewAnneWithAE #AWAESeason4,WarOnThanksgiving
RT @y2stump:  It was only a matter of time before they fought back https://t.co/CrKHH1aVlD,WarOnThanksgiving
RT @bansheephan: #renewannewithane  @netflix @CBC does losing lots of subscribers and viewers overall benefit you in the grand…,awaeseason4
RT @brittany_sorg: #AnneofGreenGables #Someonelikeyou Got me into reading! #SaveAnneWithAnE ,awaeseason4
#renewannewithane ,awaeseason4
“Hey Lucas is that you” #renewannewithane ,awaeseason4
"RT @adjordan: Just think if native Americans were like Republicans, unkind, ignorant and full of oneself.  https://t.co/7…",WarOnThanksgiving
"RT @JennehDavid: Kindred spirits all over the world!! 🥰
#renewannewithane ",awaeseason4
"@annewithanebr AWAE NEEDS MORE SEASONS
#renewannewithane
#awaeSeason4",WarOnThanksgiving
"is that how reproduction works? ejem 
  
#renewannewithane",awaeseason4
"RT @LynzforCongress: Two years ago, I was 4 months pregnant while my husband was deployed, fighting in an actual .

Here’…",WarOnThanksgiving
AI EU ,awaeseason4
@Cordheli @belewithane @amazon ,awaeseason4
If you only see one holiday movie this season make it #thankskilling // #horror #movies #Thanksgiving… https://t.co/tJmRFLFuac,WarOnThanksgiving
"RT @SaveAnne9: Como o Gilbert reagiu
 https://t.co/mPNi9wu7H8",awaeseason4
https://t.co/1Gbr3VVquY  #27NParoNacional #Marketing #Advertising https://t.co/Dg0L8fJD5j,WarOnThanksgiving
"RT @vdare: Amanda Marcotte denies The  while her employer, https://t.co/vyWGvuwwis continues to promote it.

https://t.co…",WarOnThanksgiving
"Grateful for Bernie, social movement activists, DSA, and the nonexistent ",WarOnThanksgiving
"RT @anneofgb: queria tanto um final para a diana e o jerry af
 https://t.co/LQTEMufyNU",awaeseason4
@kenklippenstein 😥 guys is it the  or #BowlingGreenMassacre that took his young soul? I don't know tho. Nor do you.,WarOnThanksgiving
RT @Studio9Glen: I love country folk  https://t.co/rlSPgjQZGD,WarOnThanksgiving
"RT @SophieG91317175: #SaveAnneWithAnnE 
#renewannewithane 
#renewawaes4 https://t.co/pHsFwML38f",WarOnThanksgiving
@cxrdeliablooms 🦊🧡🥕 #renewannewithane ,awaeseason4
RT @blazedmileven: LETS SPEAK THIS INTO EXISTENCE #reneweannewithane  https://t.co/a2MZbqZyyO,awaeseason4
RT @LizGMedrano: @cbc @netflix #renewannewithane  and we going up on that trend 🙌,awaeseason4
RT @anneskindred: reply if you can see this i think twitter blocked me #renewannewithane ,awaeseason4
RT @riversandroads7: just popping in real quick to mention we’re #7 worldwide!! THATS MY NATION #renewannewithane  https://t.co…,awaeseason4
I NEED THEM TO SAY I LOVE U TO EACH OTHER SO KEEP IT GOING #RenewAnneWithAE #AWAESeason4 https://t.co/OP4zGWI5HN,WarOnThanksgiving
RT @crlhstrange:  rt pelas sobrancelhas do Gilbert https://t.co/xFz5hZ4UMf,awaeseason4
"NUMBER 6!! YESS!!!
#AWAESEASON4 #RENEWANNEWITHANE https://t.co/aAmrGGafkk",WarOnThanksgiving
I’m really upset! The #RadicalLeft left me out of the #TheWaronThanksgiving   I would think all of us radicals woul… https://t.co/DcNPweRxGz,WarOnThanksgiving
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
"Omfg we can do it ! #renewannewithane 
@netflix @CBC",awaeseason4
,awaeseason4
RT @sfpelosi: So while we tweet this  remember that Trump has refused to free - or even vaccinate - refugee kids in cages…,WarOnThanksgiving
@cibeleees ,awaeseason4
"RT @corka_szatana: @happy_sadness04 ❣️
#renewannewithane",awaeseason4
"BORA MEU POVO 
",awaeseason4
@CBC Anne with an E #renewannewithane ,awaeseason4
"RT @DavidWalkerCLT: WTF did the Twitterverse do while I was away?

#DirectorOfButtLicking 
 
#ThingsToStuffBesidesTheTurk…",WarOnThanksgiving
IF SHANNON IS WITH US SO IS LUCAS  #renewannewithane @netflix @cbc,awaeseason4
@fakeprfct #Awaeseason4 #renewannewithane,WarOnThanksgiving
"RT @thereinmysoul: PROTECT OUR SHOW AT ALL COSTS
#renewannewithane  https://t.co/lvDTtN4Hz0",awaeseason4
"Filme 8
 https://t.co/SBjrNkbvkz",awaeseason4
RT @meganblythes: netflix is trying to take happy shirbert away from me and i wont let them #renewannewithane ,awaeseason4
"RT @susiehaidalife: Dearest Trump,
The  is real. Indigenous peeps are sick of celebrating holidays that erase our history…",WarOnThanksgiving
"I took it all like a good girl😋 
#Consequences 
#FoodPregnant #FoodBaby  #ThanksgivingEve… https://t.co/6NJ4S8rQru",WarOnThanksgiving
"RT @vdare: The inimitable @AnnCoulter takes on the  in her newest column: 

Thanksgiving For Dummies ... Sorry, I Mean Co…",WarOnThanksgiving
RT @sfpelosi: So while we tweet this  remember that Trump has refused to free - or even vaccinate - refugee kids in cages…,WarOnThanksgiving
@stydiut Fried chicken etc. #renewannewithane  @netflix @CBC @PresidentCBCRC @amazon @poptv @PrimeVideo,awaeseason4
RT @hayleyolson0702: #awaeseaon4 #renewannewithane https://t.co/j034Gtpcjq,WarOnThanksgiving
@awaeangels pastel ,awaeseason4
❤🥺 por el fandom  #renewannewithane,awaeseason4
Lagum - destesto despedida ,awaeseason4
"RT @satansmike: @SHEERANP0TR0 AJJDAJSJ ESOOO #renewannewithane
",awaeseason4
RT @shirbcrts: I NEED THEM TO SAY I LOVE U TO EACH OTHER SO KEEP IT GOING #RenewAnneWithAE #AWAESeason4 https://t.co/OP4zGWI5HN,WarOnThanksgiving
"RT @sophiawph: Eu fazendo planos pra invadir a @netflixe obrigar os cara a renovar AWAE
  https://t.co/Fy3tNvtUd7",awaeseason4
RT @AnneRenewItNow: @fakeprfct #Awaeseason4 #renewannewithane,WarOnThanksgiving
Not everyone lives in Canada. A huge amt of fans are from ALL OVER THE WORLD #renewannewithane  @cbc… https://t.co/n5oRy1Mpff,awaeseason4
"pls care our feelings, I’ve been crying for days #reneweannewithane  @CBC @netflix https://t.co/bMpPORHVS8",awaeseason4
"AWAE NEEDS MORE SEASONS
#renewannewithane
#awaeSeason4",WarOnThanksgiving
"RT @TammBeesly: NUMBER 6!! YESS!!!
#AWAESEASON4 #RENEWANNEWITHANE https://t.co/aAmrGGafkk",WarOnThanksgiving
"@awaeangels pizza
",awaeseason4
"RT @TammBeesly: NUMBER 6!! YESS!!!
#AWAESEASON4 #RENEWANNEWITHANE https://t.co/aAmrGGafkk",WarOnThanksgiving
"RT @sheerenkax: GILBERT
 #renewannewithane https://t.co/DIgapQKbP4",awaeseason4
RT @louiesdaya: EU QUERO VER A REAÇÃO DO BASH QUANDO ELE DESCOBRIR QUE A ANNE E O GILBERT TÃO JUNTO  https://t.co/kxDgF3NTBl,awaeseason4
"O mais engraçado foi que primeiro ele beijou depois perguntou se ela amava ele 
 https://t.co/lESzocU13i",awaeseason4
"RT @Tony__Heller: 

“The most effective way to destroy people is to deny and obliterate their own understanding of their…",WarOnThanksgiving
RT @amycenourinha:  já estou sonhando com a próxima temporada https://t.co/JFgYO0unIT,awaeseason4
RT @elenafalgust: LOOK HOW FUCKING POWERFUL WE ARE @netflix @CBC #renewannewithane  https://t.co/sOFihWqkLy,awaeseason4
"RT @lakotalaw: The  is made up. The war on Indigenous people, though, was and continues to be very real.",WarOnThanksgiving
"RT @penelopefeath: eu dps de acordar todo dia vindo correndo pro twitter xingar netflix e militar sobre awae
 https://t.co/KGe6…",awaeseason4
"WAIT IS IT MORE THAN 500K OR IS MY OHONE GLITCHING #renewannewithane 
",awaeseason4
@annewithanebr e ,awaeseason4
"RT @eIectricgrant: gilbert: *respira*

eu: 



 https://t.co/o7J35oxhot",awaeseason4
"RT @travisakers: It's time for another potluck signup!

What are you bringing to the  dinner?

I'm doing macaroni and che…",WarOnThanksgiving
"RT @grantstern: Liberal @funder surrenders in : 

""I call it Thanksgiving.""

Trump wins.

Can he resign now?

https://t.c…",WarOnThanksgiving
RT @kindredluvs: LETS GOOOOO ANNE NATION LET ME SEE YOU MAKE SOME NOISE WE’RE COLLECTING OUR 1 MILLION TONIGHT   #renewannewith…,awaeseason4
@Danny_Funaro This is the .,WarOnThanksgiving
RT @Lorenna76553814: Eu vi essa menina crescer  https://t.co/rpvIYXKGPi,awaeseason4
RT @lilcutieaf: @lovinggrace28 @CBC @netflix #renewannewithane ,awaeseason4
"RT @AlbaPm14: I don't get how riverdale has 4 seasons @netflix @CBC 
 #renewannewithane https://t.co/gS6UGOFHuz",awaeseason4
RT @Vanessa45981319: WE GOT THIS GUYS!!!!! #renewannewithane  @CBC @netflix https://t.co/8j2GqAJC4U,awaeseason4
RT @sfpelosi: For a brief moment I wondered if Trump’s  was a reference to Native Americans working to decolonize history…,WarOnThanksgiving
WE ARE MOVING UP DONT STOP WE GOT THIS #Aweaseason4 #renewannewithane,WarOnThanksgiving
"RT @AlbaPm14: I don't get how riverdale has 4 seasons @netflix @CBC 
 #renewannewithane https://t.co/gS6UGOFHuz",awaeseason4
"RT @PatriotNotPol: The Left: Trump totally made up the .

Also the Left: Cancel Thanksgiving https://t.co/pfxlswGtLn",WarOnThanksgiving
RT @GilbertNovo:  https://t.co/92KXyr3kEK,awaeseason4
"RT @cami_slg: Mexeram com o fandom errado @NetflixBrasil 

 https://t.co/J3EUiPDXut",awaeseason4
@bIythesanne @avonleaannes #Awaeseason4 #renewannewithane,WarOnThanksgiving
CMON #renewannewithane ,awaeseason4
Same  #reneweannewithane ,awaeseason4
@tragicalromqnce @AmandaaHabiiib YAS  #renewannewithane,awaeseason4
LETS GET TO 500K LETS GO it’s only been 4 hours!  #renewannewithane,awaeseason4
KURWA NIE MOGŁAM PRZEZ KILKANAŚCIE MINUT TWEETOWAC I RT DAWAĆ CO ZA SHIT ,awaeseason4
remember when cbc was like “we’re scared so we’re renewing ur show” #RenewAnneWithAE #AWAESeason4,WarOnThanksgiving
RT @jonatzan: @annewithanebr @caocooxo s ,awaeseason4
@anneskindred it blocked us all lol #renewannewithane ,awaeseason4
RT @siouxsielk: @annxwithane @onethingsquad kkkkkkkk ,awaeseason4
"RT @DMRDynamics: Yes we need snark/humor to get by, but please realize -  #WhatLiberalsCallThanksgiving are NOT jokes.

T…",WarOnThanksgiving
RT @bugheadshirbert: #renewannewithane #SaveAnneWithAnnE  tendencia en Argentina ❣❣❣ https://t.co/s9vi41hmeg,awaeseason4
"@MotherJones Yes, people want to change to Giving Thanks Day.  ",WarOnThanksgiving
@anne10508295 @netflix @CBC Yes we can and will do it #renewannewithane ,awaeseason4
RT @bIytwchibert: ícones feministas   https://t.co/IzHQ1ndp1Y,awaeseason4
RT @tragicalromqnce: she’s like: oh shit i missed something when did this happen  #renewannewithane  https://t.co/hBHxN3hfWd,awaeseason4
"RT @steffnewhook: Anne with an e not getting a new season, ridiculous  #renewannewithane https://t.co/Z8exwoX4NY",awaeseason4
@shirbcrts #renewannewithane  @cbc @netflix,awaeseason4
RT @yaxxmin0: Eu chegando pra subir as hashtags  https://t.co/WxZCKOMJto,awaeseason4
RT @shirbcrts: I NEED THEM TO SAY I LOVE U TO EACH OTHER SO KEEP IT GOING #RenewAnneWithAE #AWAESeason4 https://t.co/OP4zGWI5HN,WarOnThanksgiving
Lets go y’all  #renewannewithane @cbc @netflix,awaeseason4
 #renewannewithane,awaeseason4
💪💪 Lutem espíritos amigos #renewannewithane #SaveAnneWithAnnE,WarOnThanksgiving
RT @RenewWith: chcę zobaczyć oświadczyny i ślub kurnaaa  #renewannewithane,awaeseason4
@annewithanebr l ,awaeseason4
RT @Vanessa45981319: WE GOT THIS GUYS!!!!! #renewannewithane  @CBC @netflix https://t.co/8j2GqAJC4U,awaeseason4
Boys or girls dm #men #girl #sex #cum #fuck #horny #dm #cum #dick #dickrate #dickrating #jailbait #teen #boy #teen… https://t.co/5t3pheLian,WarOnThanksgiving
"#renewannewithane 
",awaeseason4
RT @m_tisserand: The  shall be fought with pie. https://t.co/Ghzg4oxmEt,WarOnThanksgiving
"@RefinedMayhem THIS IS CANNIBALISM, PEOPLE!!!

 https://t.co/k8S2fkpYz9",WarOnThanksgiving
"RT @marinadoalaska: Gilbert Blythe: O garoto mais confuso (e lindo) do mundo 
 https://t.co/3UJLlxNbN7",awaeseason4
"#renewannewithane
",awaeseason4
RT @be11acarv: Certíssima rainha #renewannewithane #SaveAnneWithAnE #AWAENeedsMoreSeasons https://t.co/sAzBxj2XX8,WarOnThanksgiving
Voltei cambadaaaa      ,awaeseason4
 is https://t.co/5FUMTvDsY7,WarOnThanksgiving
RT @shirbcrts: I NEED THEM TO SAY I LOVE U TO EACH OTHER SO KEEP IT GOING #RenewAnneWithAE #AWAESeason4 https://t.co/OP4zGWI5HN,WarOnThanksgiving
RT @filmbeauty1: Give me the self loving queen we deserve @netflix #renewannewithane  https://t.co/57l84A0pho,awaeseason4
RT @iminaraage: WE ARE POWERFULLLLL @netflix @CBC #renewannewithane  https://t.co/fh5JbBjX0y,awaeseason4
